link,gambar,nama_produk,harga,diskon,rating,kota,deskripsi
https://shopee.co.id/Kopi-Susu-Blend-Arabica-20-Robusta-80-Roasted-Coffee-Beans-Biji-i.296792599.5796076905,https://down-id.img.susercontent.com/file/id-11134207-7rasa-m4idbfkpw1e4df_tn.webp,Kopi Susu Blend Arabica 20% Robusta 80% Roasted Coffee Beans Biji,175.000,-20%,4.9,KOTA JAKARTA BARAT,"KOPI SUSU BLEND. Inilah “Kopi Susu Blend” kekinian kami yang selalu bikin ketagihan dan ramah di kantong! Perpaduan biji kopi arabika dan robusta pilihan dengan aroma yang khas sangat cocok untuk dinikmati kapan saja di mana saja. Dapat dijadikan sebagai bahan untuk membuat es kopi susu atau milk-based drink (latte, cappuccino, dsb), maupun dipadukan dengan pemanis lain seperti madu, gula aren, atau creamer yang memanjakan para penikmat kopi sekaligus jadi energy-booster untuk hari-harimu! Nikmati kopi susu instan yang lezat dan praktis ini! Termasuk dalam kategori minuman instan dan kopi instan."
https://shopee.co.id/Pewarna-Makanan-Coklat-Tua-Koepoe-Koepoe-(30ml)-i.59512712.1024811808,https://down-id.img.susercontent.com/file/id-11134207-7r990-lsrutf47ywxye1_tn.webp,Pewarna Makanan Coklat Tua Koepoe Koepoe (30ml),4.000,,4.9,KOTA JAKARTA UTARA,"Pewarna makanan Koepoe Koepoe digunakan sebagai bahan tambahan pangan untuk memberikan warna pada makanan dan minuman. Tersedia dalam varian warna yang beraneka ragam sesuai dengan kebutuhan. Keunggulannya meliputi ketersediaan warna yang beragam, sertifikasi BPOM, HALAL, ISO 2000 dan HACCP, memenuhi standar GMP, kemasan yang mudah diaplikasikan, tahan panas dan warna tidak pudar setelah baking, tidak ada rasa pahit, serta ekonomis & efisien. Gunakan pewarna makanan Koepoe Koepoe untuk mempercantik tampilan makanan dan minuman Anda! Termasuk dalam kategori bahan makanan dan pewarna makanan."
https://shopee.co.id/Inaco-Mini-Jelly-Juice-25-Pcs-Buah-Segar-Alami-i.65323877.1844902649,https://down-id.img.susercontent.com/file/cd5e965ee06b5d4eba329587ec079b5f_tn.webp,Inaco Mini Jelly Juice 25 Pcs Buah Segar Alami,13.500,-1%,4.9,KOTA BEKASI,Inaco Mini Jelly isi 25 merupakan jelly dalam kemasan yang terbuat dari buah segar alami. Mutu kandungan gizi dan serat masih terjaga sehingga aman untuk dikonsumsi setiap hari. Jadikan Inaco Mini Jelly sebagai kudapan harian Anda yang lezat. Nikmati jelly buah mini yang segar dan praktis ini sebagai camilan! Termasuk dalam kategori makanan ringan dan jelly.
https://shopee.co.id/Duo-Rasa-Tropicana-Slim-Peanut-Almond-Butter-Spread-Jam-300-Gram-Tropicana-Slim-Chocolate-Spread-300-Gram-i.12656836.19766148561,https://down-id.img.susercontent.com/file/id-11134207-7ras9-m2uiojg943ipac_tn.webp,Duo Rasa - Tropicana Slim Peanut Almond Butter Spread Jam 300 Gram & Tropicana Slim Chocolate Spread 300 Gram,181.900,-19%,4.9,KOTA JAKARTA UTARA,"Nikmati Tropicana Slim Peanut Almond Butter, yaitu selai kacang almond nikmat yang aman bagi diabetesi dan cocok untuk diet karena diformulasikan tanpa penambahan gula pasir, ideal sebagai teman makanan dan minuman favorit seperti roti gandum, croissant rendah lemak, homemade cookies, smoothies, atau buah berries. Oleskan selai kacang almond rendah gula ini untuk rasa lezat dan sehat! Termasuk dalam kategori bahan makanan dan selai"
https://shopee.co.id/Sunquick-Orange-Squash-Buah-Vitamin-C-Tinggi-300-Ml-i.206123261.7115653317,https://down-id.img.susercontent.com/file/63d1e1cdb3851cf0084672a2be64e1f1_tn.webp,Sunquick Orange Squash Buah Vitamin C Tinggi 300 Ml,36.700,-1%,4.9,KOTA BEKASI,"Sunquick adalah squash buah dengan rasa yang cocok untuk seluruh keluarga. Sunquick dibuat dengan buah dan tinggi akan vitamin C. Sunquick hadir dalam berbagai pilihan sari buah: Orange, Mandarin, Lemon, Mango, dan Mixfruit. Segera nikmati sirup buah Sunquick yang segar dan kaya vitamin C ini! Termasuk dalam kategori minuman dan sirup buah."
https://shopee.co.id/Safiya-Kurma-Tunisia-Madu-1-Kg-Deglet-Noor-Premium-i.299419124.14496762119,https://down-id.img.susercontent.com/file/id-11134207-7ras9-m1bkq0t7g71hd7_tn.webp,Safiya Kurma Tunisia Madu 1 Kg Deglet Noor Premium,67.500,-13%,4.8,KOTA JAKARTA BARAT,"Kurma Tunisia Madu atau disebut Kurma Deglet Noor Safiya adalah kurma yang berasal dari Tunisia. Kurma Tunisia madu memiliki tekstur kenyal, daging buah yang tebal, dan rasa manis seperti madu. Selain rasanya yang enak, kurma Tunisia madu juga kaya akan mineral yang mampu membuat tulang menjadi lebih kuat dan tidak keropos. Kurma Tunisia Madu Safiya dikemas secara higienis, bermutu, dan sudah melalui proses penyortiran. Kurma deglet noor tunisia madu merupakan kurma yang sangat favorit bagi pecinta kurma di seluruh dunia dan termasuk kurma berkualitas premium. Nikmati buah kurma Tunisia madu yang kenyal, manis, dan kaya mineral ini! Termasuk dalam kategori buah kering."
https://shopee.co.id/Frisian-Flag-Susu-Bubuk-Keluarga-Kompleta-Cokelat-800g-1-pcs-i.65323877.8978898613,https://down-id.img.susercontent.com/file/sg-11134201-23020-99htxejty0mv57_tn.webp,Frisian Flag Susu Bubuk Keluarga Kompleta Cokelat 800g - 1 pcs,81.900,-20%,4.9,KOTA SURABAYA,"Susu Bubuk Frisian Flag KOMPLETA Cokelat diproduksi menggunakan susu bubuk berkualitas dengan kandungan zat gizi makro (protein, karbohidrat, dan lemak), tinggi Kalsium, tinggi Zat Besi, sumber Protein, serta mengandung 10 Vitamin dan 4 Mineral, dan mudah dilarutkan karena berbentuk instan. Dapat dikonsumsi sebagai minuman susu oleh semua anggota keluarga (kecuali bayi 0-12 bulan). Mengandung zat gizi makro seperti protein, karbohidrat, dan lemak, diproduksi menggunakan susu bubuk berkualitas, tinggi Kalsium, sumber Zat Besi dan Protein, serta mengandung 10 Vitamin dan 4 Mineral. Nikmati susu bubuk cokelat yang lezat dan bergizi ini! Termasuk dalam kategori produk susu dan susu bubuk."
https://shopee.co.id/So-Good-Ayam-Paha-Dada-Pedas-Manis-450gr-Tanpa-Pengawet-i.269483414.7737364402,https://down-id.img.susercontent.com/file/id-11134201-7rbk8-m77pga2lp53aaf_tn.webp,So Good Ayam Paha Dada Pedas Manis 450gr Tanpa Pengawet,34.900,-3%,4.9,KOTA BEKASI,"So Good Ayam Paha Dada Pedas Manis 450gr adalah ayam potong kualitas ayam segar dengan kelezatan bumbu pedas manis spesial yang unik dan segar. Tanpa pengawet, diproses dan dibekukan dengan teknologi terkini membuat bumbu meresap sempurna dan menjaga daging ayam tetap juicy dan nikmat rasanya. Berat: 450 gr, Bentuk: Campuran potongan paha dan dada ayam. Nikmati ayam potong berbumbu pedas manis yang praktis dan lezat ini! Termasuk dalam kategori makanan beku dan ayam beku."
https://shopee.co.id/Roma-Sari-Gandum-Family-Pack-Biskuit-Gandum-Sehat-240g-i.59510213.1005694625,https://down-id.img.susercontent.com/file/id-11134207-7rbkd-m8eaw1oyo6tqe3_tn.webp,Roma Sari Gandum Family Pack Biskuit Gandum Sehat 240g,14.500,-9%,4.9,KOTA JAKARTA BARAT,"Roma Sari Gandum merupakan biskuit yang terbuat dari gandum pilihan. Biskuit ini juga mengandung susu bergizi, membuatnya lezat dan sehat. Nikmati biskuit bersama teh di sore hari dapat mencerahkan hari Anda. Kemasan Family Pack 240 gr. Dapatkan biskuit gandum yang lezat dan bergizi ini sebagai camilan keluarga! Termasuk dalam kategori makanan ringan dan biskuit."
https://shopee.co.id/MamaSuka-Tepung-Ayam-Goreng-Ala-Korea-Garlic-170-Gr-i.267130746.9299753179,https://down-id.img.susercontent.com/file/id-11134207-7r98t-ls09g4edykh36a_tn.webp,MamaSuka - Tepung Ayam Goreng Ala Korea Garlic 170 Gr,6.840,-10%,4.9,KOTA SURABAYA,"MamaSuka - Tepung Ayam Goreng Ala Korea Garlic 170 Gr adalah tepung bumbu ayam goreng dengan racikan bumbu Korea yang gurih dan nikmat, menghadirkan cita rasa khas ayam goreng ala Korea dengan rasa garlic yang kental dan gurih seperti ayam goreng ala restoran Korea. Keunggulannya termasuk hasil yang lebih renyah dari tepung ayam goreng lainnya, tekstur krispi yang lebih tahan lama bahkan setelah dilumuri saus, serta flavor garlic yang khas. Gunakan tepung ayam goreng ala Korea rasa bawang putih ini untuk membuat ayam goreng yang renyah dan lezat! Termasuk dalam kategori bumbu masakan dan tepung bumbu."
https://shopee.co.id/Kurma-Sukari-King-Dates-Sukkari-1-Kg-Lembut-Manis-Legit-Premium-Original-High-Quality-i.138827180.10679037471,https://down-id.img.susercontent.com/file/id-11134207-7r98p-lqva2zc19ty1fb_tn.webp,Kurma Sukari King Dates Sukkari 1 Kg Lembut Manis Legit Premium Original High Quality,59.000,-31%,4.8,KOTA BOGOR,"Kurma Sukari King Dates Sukkari 1 Kg Lembut Manis Legit Premium Original High Quality. KURMA SUKARI atau biasa disebut KURMA RAJA yaitu kurma yang diproduksi di provinsi AL-QASIIM, maka biasa juga disebut SUKARI AL-QASIIM. Manfaat mengonsumsi kurma ini umumnya sama seperti mengonsumsi kurma lainnya, di antaranya yaitu: membantu mengurangi tekanan darah, membantu meningkatkan sistem kekebalan tubuh, membantu mengeluarkan racun dalam organ pencernaan, mengendalikan gula darah, menurunkan kolesterol, bahkan mencegah kanker usus, kandungan gula yang alami pada kurma sehingga aman untuk dikonsumsi penderita diabetes, serta membantu pertumbuhan tulang. Nikmati buah kurma sukari yang lembut, manis, dan legit ini! Termasuk dalam kategori buah kering."
https://shopee.co.id/CIOMY-Cuanki-Pouch-Ayam-Pedas-Kuah-Keju-110g-Halal-Praktis-Ciomy-Cuanki-Pouch-Cheese-i.695661069.15756501544,https://down-id.img.susercontent.com/file/id-11134207-7rasi-m4oi1sbj72pg06_tn.webp,CIOMY - Cuanki Pouch Ayam Pedas Kuah Keju 110g Halal Praktis/ Ciomy Cuanki Pouch Cheese,25.000,,4.9,KAB. GARUT,"CIOMY - Cuanki Pouch Ayam Pedas Kuah Keju 110g Halal Praktis adalah cuanki instan teman traveling dengan isian cuanki tahu, cuanki siomay, mie kuning, bumbu, pedas, bumbu keju, minyak ebi, dan topping cireng crunchy. Nikmati makanan instan kuah yang praktis dan lezat dengan rasa pedas dan keju ini! Termasuk dalam kategori makanan instan dan cuanki instan."
https://shopee.co.id/Japota-Keripik-Kentang-Umami-Japanese-Seaweed-68-gr-x3-i.64474495.5838645427,https://down-id.img.susercontent.com/file/sg-11134201-7rbmh-lo0wi072oyi05e_tn.webp,Japota Keripik Kentang Umami Japanese Seaweed 68 gr x3,27.500,-14%,4.9,KOTA SURABAYA,"Japota Happy Honey Butter terbuat dari kentang asli, diolah menggunakan thin-cut technology yang bikin asli krenyesnya! Perpaduan asin, manis, gurih dari madu mentega dengan chips yang tipis, bikin rasanya hype abis! So Unique! Mau dimakan sendirian atau bareng teman, dijamin kamu gak bakal bisa nolak enaknya Japota Happy Honey Butter.  Nikmati keripik kentang rasa madu mentega yang renyah dan unik ini sebagai camilan! Termasuk dalam kategori makanan ringan dan keripik kentang."
https://shopee.co.id/Frozenland-Kentang-Goreng-Shoestring-French-Fries-500-Gr-i.269483414.4480692740,https://down-id.img.susercontent.com/file/id-11134201-7rbk5-m77pgmysshj8f2_tn.webp,Frozenland Kentang Goreng / Shoestring French Fries 500 Gr,23.900,-20%,4.9,KOTA BEKASI,"Frozenland Kentang Goreng / Shoestring French Fries 500 gr. Berat: 500 gr. Jenis Shoestring adalah jenis kentang yang paling tipis dan potongannya pun dibuat memanjang, cocok sebagai pelengkap lauk-pauk, teman kopi di sore hari, camilan, dll. Terbuat dari bahan baku pilihan, rasa lezat, gurih, dan renyah, serta 100% Halal. Nikmati kentang goreng shoestring yang renyah dan lezat ini! Termasuk dalam kategori makanan beku dan kentang goreng."
https://shopee.co.id/Timur-Tengah-Kurma-Khalas-500gr-Premium-Original-High-Quality-i.670124855.16701618476,https://down-id.img.susercontent.com/file/id-11134207-7rask-m3q7u23fl3sf9b_tn.webp,Timur Tengah Kurma Khalas 500gr Premium Original High Quality,24.500,-67%,4.9,KOTA JAKARTA BARAT,"Kurma Khalas adalah kurma berukuran sedang berwarna cokelat keemasan dengan tekstur lembut agak lengket yang umum dikonsumsi sehari-hari di Timur Tengah dan Afrika Utara, dapat dinikmati langsung, ditambahkan ke makanan atau minuman, maupun digunakan dalam resep masakan atau minuman. Nikmati buah kurma yang manis dan lembut ini! Termasuk dalam kategori buah kering."
https://shopee.co.id/Isoplus-Botol-350-Ml-Isotonik-Tanpa-Pengawet-i.64474495.1097735168,https://down-id.img.susercontent.com/file/id-11134201-7r98t-lsuz25jjjrkl8a_tn.webp,Isoplus Botol 350 Ml Isotonik Tanpa Pengawet,2.900,-69%,4.9,KOTA SURABAYA,"Isoplus Botol 350 Ml Minuman Isotonik Tanpa Pengawet. Minuman Isotonik ini membantu mengembalikan cairan tubuh dengan cepat, mengandung 7 ion yang lengkap dan mudah diserap. Love your body dengan top up ion ISOPLUS! karena setiap aktivitas favoritmu mengeluarkan banyak ion! KEUNGGULAN: Mengandung 7 ion lengkap agar terhindar dari dehidrasi, kandungan ion dalam ISOPLUS lebih mudah diserap karena mirip cairan tubuh, diproduksi menggunakan aseptic technology filling system sehingga kualitas dan rasanya tetap terjaga, tidak menggunakan pengawet dan tidak menggunakan pemanis buatan, harga terjangkau Rp 3.000/botol. Segera segarkan tubuh Anda dengan minuman isotonik yang sehat ini! Termasuk dalam kategori minuman siap minum dan minuman isotonik."
https://shopee.co.id/Lemonilo-Mie-Instan-Kuah-Ayam-Bawang-Hijau-60g-i.42185480.2096171021,https://down-id.img.susercontent.com/file/id-11134207-7r98x-lm5lmw8zd63j17_tn.webp,Lemonilo Mie Instan Kuah Ayam Bawang Hijau 60g,6.450,-7%,4.9,KOTA JAKARTA UTARA,"Lemonilo Mie Instan Kuah Rasa Ayam Bawang. Enaknya tanpa pengawet, penguat rasa, dan pewarna buatan. Karena dibuat dengan saripati sayuran, warnanya menjadi khas. Mienya juga tidak melalui proses penggorengan, makanya air rebusannya jernih. Nikmati mie instan kuah rasa ayam bawang yang lebih sehat ini! Termasuk dalam kategori makanan instan dan mie instan kuah."
https://shopee.co.id/Tahesta-Cuka-Apel-320ml-Untuk-Kesehatan-i.76905645.14230568536,https://down-id.img.susercontent.com/file/id-11134207-7rbka-m8bd243q5n1pd8_tn.webp,Tahesta - Cuka Apel 320ml Untuk Kesehatan,65.000,,4.9,KOTA DEPOK,"Tahesta - Cuka Apel 320ml Untuk Kesehatan. Cuka apel memiliki banyak manfaat kesehatan, termasuk membantu memerangi diabetes, kanker, gangguan jantung, kolesterol tinggi, dan masalah berat badan, serta memiliki hasil luar biasa sebagai bahan perawatan kecantikan kulit. Komposisinya terdiri dari air, buah apel, gula, dan ragi. Cara konsumsinya bervariasi tergantung kondisi tubuh, mulai dari 1 sendok teh hingga 2 sendok makan yang dicampur dengan air, dan bagi penderita maag disarankan untuk adaptasi terlebih dahulu. Manfaat Cuka Apel Tahesta antara lain menurunkan dan mengendalikan kadar kolesterol dan tekanan darah, menstabilkan gula darah, mengurangi nafsu makan, membunuh bakteri dan virus, menjaga kesehatan usus, meningkatkan HDL, memperlancar pencernaan, mempertahankan kesehatan saraf, berpotensi sebagai antikanker dan obat penyakit jantung, baik sebagai suplemen kulit, serta mengobati dan mencegah sembelit dan risiko kanker usus. Untuk informasi lebih lanjut, dapat dicari melalui Google. Dapatkan cuka apel alami ini untuk kesehatan Anda! Termasuk dalam kategori bahan makanan dan cuka."
https://shopee.co.id/THE-BELGIAN-Dark-Chocolate-85-100-gram-Cokelat-Hitam-i.37394255.6916392726,https://down-id.img.susercontent.com/file/id-11134207-7rase-m1ryvezp0cdy2b_tn.webp,THE BELGIAN Dark Chocolate 85% 100 gram Cokelat Hitam,59.500,-15%,4.9,KOTA JAKARTA PUSAT,"THE BELGIAN Dark Chocolate 85% 100 gram adalah cokelat hitam batang dengan kandungan kakao 85% yang lezat dan siap untuk dinikmati, sangat cocok bagi para pecinta dark chocolate. Harap memilih ekspedisi sameday atau instan untuk menjaga kualitas produk, karena kerusakan selama pengiriman di luar tanggung jawab kami. Nikmati intensitas rasa dari cokelat hitam berkualitas tinggi ini! Termasuk dalam kategori makanan ringan dan cokelat batang."
https://shopee.co.id/Madurasa-Botol-Murni-910Gr-Antioksidan-Alami-i.67400094.15130236077,https://down-id.img.susercontent.com/file/sg-11134201-23020-ai33nl8jvbnv3d_tn.webp,Madurasa Botol Murni 910Gr Antioksidan Alami,97.500,-17%,4.9,KAB. TANGERANG,"MADURASA MADU MURNI adalah madu asli pilihan yang terbuat dari kombinasi Madu Hutan, Madu Randu, dan Madu Kelengkeng dengan kualitas tinggi serta aroma dan rasa yang khas. Madurasa adalah buah ketekunan para ahli madu sejak 1984, dengan pemilihan bahan baku yang ketat dan proses produksi berstandar internasional, menghasilkan Madurasa Madu terbaik dari alam Indonesia. Madurasa adalah produsen Madu pertama dan satu-satunya di Indonesia dengan berbagai sertifikat seperti GMP, ISO 9001, ISO 22000, Halal MUI, dan Top Brand. Manfaat Madurasa Madu Murni antara lain memperlancar metabolisme tubuh dan penetral racun, meningkatkan sistem kekebalan tubuh, membantu penyembuhan berbagai penyakit, meningkatkan stamina, memperlancar peredaran darah, menstabilkan kadar gula darah, mengandung antioksidan untuk melawan sel kanker, mengatasi infeksi sebagai antibiotik alami, serta bermanfaat untuk kecantikan karena mengandung zat anti-aging. Nikmati madu murni berkualitas dari Madurasa untuk kesehatan dan kebaikan alami! Termasuk dalam kategori bahan makanan dan madu."
https://shopee.co.id/Buah-Naga-Merah-Konvensional-Manis-Lembut-1-Pcs-Sayurbox-i.47882995.1847995938,https://down-id.img.susercontent.com/file/id-11134201-7r98u-lzpr3y7tu2owf8_tn.webp,Buah Naga Merah Konvensional Manis Lembut 1 Pcs Sayurbox,22.400,,4.9,KOTA JAKARTA SELATAN,"Tersedia dalam pilihan imperfect dan konvensional, buah naga imperfect memiliki ukuran lebih kecil dan kulit agak layu namun rasa dan manfaatnya tetap sama. Buah naga dengan daging buah berwarna merah ini memiliki rasa ringan cenderung manis dan tekstur lembut, cocok untuk camilan atau bekal. Dapat diolah menjadi jus atau digunakan sebagai pewarna merah alami dalam kreasi makanan atau kue. Terdapat potensi kelebihan/kekurangan gramasi +-10% per pack. Nikmati buah naga merah yang manis dan menyegarkan ini! Termasuk dalam kategori buah segar."
https://shopee.co.id/Miwon-Kopi-Ginseng-Rendah-Kafein-20-Gr-i.267130746.6638582221,https://down-id.img.susercontent.com/file/id-11134207-7r98u-ls0i8bpm3gzx21_tn.webp,Miwon Kopi Ginseng Rendah Kafein 20 Gr,2.250,-10%,4.9,KOTA SURABAYA,Kopi Ginseng Miwon merupakan minuman kopi paduan pas yang memadukan rasa otentik kopi dengan takaran rendah kafein dan ginseng Korea sebagai penambah stamina. Nikmati kelezatan kopi sekaligus manfaat ginseng yang menyehatkan dalam satu sajian dengan Miwon Kopi Ginseng. Dapatkan energi tambahan dan rasakan kesegaran yang luar biasa setiap kali Anda menikmati secangkir Miwon Kopi Ginseng. Nikmati kopi ginseng instan yang lezat dan menyegarkan ini! Termasuk dalam kategori minuman instan dan kopi instan.
https://shopee.co.id/Golden-Farm-Edamame-Salted-Edamame-Beku-Rasa-Asin-Kacang-Kedelai-Jepang-Asin-450-Gr-i.269483414.20847916912,https://down-id.img.susercontent.com/file/id-11134201-7rbk3-m77pep1n3zfr94_tn.webp,Golden Farm Edamame Salted / Edamame Beku Rasa Asin / Kacang Kedelai Jepang Asin 450 Gr,28.500,-11%,5.0,KOTA BEKASI,"Golden Farm Edamame Salted 450gr. Edamame adalah kacang kedelai yang dijadikan camilan tradisional dari Jepang dan diminati oleh masyarakat di seluruh dunia karena rasanya nikmat dan banyak nutrisi. Makanan ini mengandung protein, lemak sehat, karbohidrat, serat, folat, vitamin A, B, C, E, dan K, serta mineral, termasuk zat besi, magnesium, mangan, kalsium, dan zinc. Berat: 450 gr, Rasa: Asin. Cara konsumsi: Masukkan ke microwave 2-3 menit, atau masukkan ke dalam air panas 2-3 menit lalu ditiriskan. Nikmati edamame asin yang lezat dan bernutrisi ini sebagai camilan! Termasuk dalam kategori makanan beku dan edamame."
https://shopee.co.id/Monde-Serena-Snack-Gold-60-Gr-Cemilan-Lezat-i.17677630.1676123960,https://down-id.img.susercontent.com/file/5544fa03a2878d1027c5604699cdae5f_tn.webp,Monde Serena Snack Gold 60 Gr Cemilan Lezat,4.700,-6%,4.9,KOTA SURABAYA,"Monde Serena Snack Gold 60 Gr Cemilan Lezat. Serena adalah cemilan lezat yang terbuat dari beras berkualitas baik, jagung, kacang kedelai, dan telur. Tekstur lembut dan rasa nikmat bisa dinikmati oleh semua kalangan baik muda ataupun tua. Nikmati snack renyah dan lezat ini sebagai camilan Anda! Termasuk dalam kategori makanan ringan dan snack."
https://shopee.co.id/Frisian-Flag-Susu-Kental-Manis-Gold-Kaleng-490gr-3-Pcs-i.65323877.20692519129,https://down-id.img.susercontent.com/file/sg-11134201-7rbk0-ll32oelzdkyaf4_tn.webp,Frisian Flag Susu Kental Manis Gold Kaleng 490gr - 3 Pcs,73.300,-19%,4.8,KOTA SURABAYA,"Susu Kental Manis Frisian Flag Full Cream Gold diproduksi dengan susu segar dengan kandungan zat gizi makro (protein, karbohidrat dan lemak) serta sumber 9 Vitamin (Vitamin A, D3, E, B1, B2, B3, B6, B12 dan C) dan 5 mineral (Kalsium, Fosfor, Selenium, Mangan dan Yodium). Susu Kental Manis Frisian Flag Full Cream Gold adalah satu-satunya susu kental manis dengan kandungan protein sebanyak 3 gram dalam 1 gelas susunya. Nikmati susu kental manis full cream yang kaya nutrisi ini sebagai pelengkap minuman dan makanan Anda! Termasuk dalam kategori produk susu dan susu kental manis"
